mkt_carrier_fl_num,delayed_elapsed_time,not_delayed_elapsed_time,no_delay - delay elapsed time
156,161.8470588235294,133.95762711864407,-27.88943170488534
157,145.21875,118.1304347826087,-27.088315217391298
158,94.6,100.92307692307692,6.3230769230769255
159,149.1772151898734,124.10218978102189,-25.075025408851516
160,129.22471910112358,126.75,-2.4747191011235827
161,178.60256410256412,184.87912087912088,6.27655677655676
162,204.85542168674698,207.6335403726708,2.778118685923829
163,178.24719101123594,186.2716049382716,8.024413927035653
164,166.62962962962962,175.56692913385828,8.937299504228662
165,133.2674418604651,116.76086956521739,-16.50657229524772
166,162.08,169.0,6.9199999999999875
167,213.8181818181818,188.34343434343435,-25.47474747474746
168,193.07608695652175,147.28571428571428,-45.79037267080747
169,136.4,147.84126984126985,11.441269841269843
170,162.41935483870967,164.6161616161616,2.1968067774519398
172,181.125,198.10588235294117,16.980882352941165
173,149.19672131147541,146.0,-3.1967213114754145
174,129.95774647887325,102.06122448979592,-27.89652198907733
175,146.890625,132.8815789473684,-14.00904605263159
176,173.22535211267606,122.25531914893617,-50.9700329637399
177,224.64444444444445,217.54814814814816,-7.096296296296288
178,146.4878048780488,153.52083333333334,7.033028455284551
179,152.72368421052633,168.55944055944056,15.83575634891423
180,114.82417582417582,118.35714285714286,3.5329670329670364
181,125.29230769230769,107.93661971830986,-17.35568797399783
182,153.78571428571428,134.61682242990653,-19.168891855807743
183,145.0144927536232,126.97037037037038,-18.044122383252812
184,164.89285714285714,170.48611111111111,5.5932539682539755
185,180.67105263157896,144.75776397515529,-35.913288656423674
186,112.61904761904762,106.62337662337663,-5.9956709956709915
187,172.68115942028984,141.4793388429752,-31.201820577314635
188,131.6851851851852,128.6497175141243,-3.0354676710609
189,173.8793103448276,164.1627906976744,-9.716519647153177
190,149.08035714285714,165.864,16.783642857142866
191,132.08333333333334,106.70175438596492,-25.381578947368425
192,129.4126984126984,87.65384615384616,-41.758852258852244
193,180.76388888888889,176.0495867768595,-4.714302112029372
194,160.234375,115.20202020202021,-45.03235479797979
195,152.32773109243698,123.11111111111111,-29.216619981325863
196,145.71428571428572,144.35135135135135,-1.362934362934368
197,181.51612903225808,166.2340425531915,-15.282086479066578
198,160.73033707865167,134.3756906077348,-26.35464647091686
199,169.53333333333333,184.24305555555554,14.709722222222211
200,217.327868852459,180.27731092436974,-37.05055792808926
202,213.63106796116506,169.04225352112675,-44.588814440038306
203,158.3148148148148,134.31132075471697,-24.003494060097836
204,145.77142857142857,134.43,-11.341428571428565
205,189.0952380952381,179.875,-9.220238095238102
206,133.5,138.8320610687023,5.332061068702302
207,199.55844155844156,206.97115384615384,7.4127122877122815
208,159.33333333333334,157.9304347826087,-1.4028985507246432
209,152.43859649122808,126.13924050632912,-26.299355984898966
210,198.59493670886076,152.69158878504672,-45.90334792381404
211,163.69444444444446,174.44859813084113,10.754153686396677
212,181.7,184.47787610619469,2.7778761061946966
214,155.875,133.65833333333333,-22.21666666666667
215,141.46478873239437,134.4463276836158,-7.018461048778562
216,111.95,109.2,-2.75
217,157.44444444444446,161.41237113402062,3.96792668957616
218,213.02564102564102,190.06611570247935,-22.95952532316167
220,110.30434782608695,125.375,15.070652173913047
221,149.7258064516129,131.19230769230768,-18.533498759305218
222,188.7578947368421,169.3372093023256,-19.420685434516514
223,162.13333333333333,160.2317880794702,-1.9015452538631337
224,183.97014925373134,161.11409395973155,-22.856055293999788
225,159.53731343283582,165.2312925170068,5.693979084170991
226,147.52941176470588,114.58888888888889,-32.940522875816995
228,205.3125,157.92537313432837,-47.38712686567163
229,223.23728813559322,223.76363636363635,0.5263482280431333
230,199.22727272727272,176.390625,-22.83664772727272
231,164.57142857142858,153.33695652173913,-11.234472049689458
232,115.64285714285714,94.96428571428571,-20.67857142857143
233,172.66666666666666,128.05737704918033,-44.609289617486326
234,188.38541666666666,207.35374149659864,18.968324829931987
235,145.40963855421685,147.0593220338983,1.6496834796814426
236,168.3653846153846,130.2127659574468,-38.15261865793781
237,155.35185185185185,132.1304347826087,-23.22141706924316
238,177.08653846153845,184.392,7.305461538461543
239,169.8125,133.35365853658536,-36.45884146341464
240,134.6067415730337,166.83333333333334,32.22659176029964
241,162.96039603960395,159.93478260869566,-3.025613430908294
242,182.43283582089552,189.0222222222222,6.589386401326692
243,170.5438596491228,139.28813559322035,-31.255724055902448
244,133.25263157894736,140.125,6.8723684210526415
245,191.95876288659792,172.44166666666666,-19.51709621993126
246,150.73684210526315,140.46923076923076,-10.267611336032388
247,164.9402985074627,193.593984962406,28.653686454943312
248,162.0,136.19117647058823,-25.808823529411768
249,117.95918367346938,107.65306122448979,-10.306122448979593
250,162.64705882352942,168.33076923076922,5.683710407239801
251,161.3047619047619,172.60655737704917,11.301795472287267
254,159.3375,164.65425531914894,5.316755319148939
255,144.05714285714285,186.00574712643677,41.948604269293924
256,146.17283950617283,146.1818181818182,0.008978675645352041
257,133.72115384615384,125.77931034482759,-7.941843501326247
258,126.3225806451613,125.27586206896552,-1.0467185761957722
259,137.33333333333334,139.44897959183675,2.1156462585034035
260,122.19587628865979,137.05978260869566,14.863906320035866
261,145.04,159.21008403361344,14.170084033613449
262,176.89361702127658,169.02061855670104,-7.872998464575545
263,208.0142857142857,206.09489051094891,-1.9193952033367907
264,210.7471264367816,165.97916666666666,-44.76795977011494
265,181.4468085106383,156.98039215686273,-24.46641635377557
266,220.9607843137255,210.38888888888889,-10.571895424836612
267,177.375,196.62,19.245000000000005
268,147.9578947368421,136.4927536231884,-11.465141113653686
269,166.12941176470588,147.24615384615385,-18.883257918552033
270,135.15217391304347,165.99212598425197,30.8399520712085
271,136.91780821917808,157.4927536231884,20.57494540401032
272,164.97368421052633,152.54807692307693,-12.425607287449395
273,177.5,152.48101265822785,-25.018987341772146
275,203.632183908046,204.54887218045113,0.9166882724051391
276,185.8181818181818,149.66964285714286,-36.14853896103895
277,194.98333333333332,159.23076923076923,-35.752564102564094
278,191.48192771084337,163.36567164179104,-28.116256069052326
279,138.08219178082192,126.54368932038835,-11.538502460433563
280,107.72602739726027,132.14084507042253,24.41481767316226
281,113.1830985915493,104.44354838709677,-8.739550204452527
282,198.2941176470588,209.73015873015873,11.436041083099923
283,197.47008547008548,144.0,-53.47008547008548
284,219.19607843137254,188.47706422018348,-30.719014211189062
285,183.35616438356163,170.54945054945054,-12.806713834111093
286,158.22368421052633,146.59302325581396,-11.630660954712368
287,156.6909090909091,181.62758620689655,24.936677115987465
288,153.79591836734693,192.88181818181818,39.08589981447125
289,144.30645161290323,123.13207547169812,-21.174376141205116
290,138.71153846153845,133.3932584269663,-5.318280034572155
291,165.776,192.5,26.72399999999999
292,214.89247311827958,197.8705035971223,-17.021969521157274
293,165.375,170.80459770114942,5.429597701149419
294,138.4516129032258,120.62857142857143,-17.82304147465436
295,166.0,138.41176470588235,-27.588235294117652
296,151.7093023255814,143.1,-8.60930232558141
297,150.30434782608697,129.58260869565217,-20.7217391304348
299,158.72289156626505,158.0379746835443,-0.6849168827207563
300,216.0095238095238,189.44827586206895,-26.56124794745486
301,133.6769230769231,126.13978494623656,-7.537138130686529
302,164.3068181818182,167.524064171123,3.217245989304814
303,167.16483516483515,153.33333333333334,-13.83150183150181
304,133.4857142857143,148.5,15.014285714285705
305,206.09278350515464,165.4335260115607,-40.65925749359394
306,172.93827160493828,154.8993710691824,-18.038900535755886
307,168.32608695652175,168.35294117647058,0.02685421994883086
308,174.70967741935485,138.48192771084337,-36.22774970851148
309,199.97260273972603,170.18269230769232,-29.789910432033707
310,179.69298245614036,185.1030303030303,5.410047846889938
311,124.26086956521739,141.4663212435233,17.20545167830592
312,129.64367816091954,129.92631578947368,0.28263762855414143
313,157.49411764705883,142.58666666666667,-14.907450980392156
314,186.38095238095238,153.41666666666666,-32.96428571428572
315,119.44545454545455,123.02604166666667,3.580587121212119
316,162.14754098360655,132.30379746835442,-29.84374351525213
317,137.98214285714286,165.67045454545453,27.68831168831167
318,109.37209302325581,112.32089552238806,2.948802499132242
320,186.28703703703704,162.11688311688312,-24.170153920153922
321,172.82222222222222,154.6153846153846,-18.20683760683761
322,147.75,161.6697247706422,13.919724770642205
323,183.1851851851852,189.22916666666666,6.043981481481467
324,154.88709677419354,154.72677595628414,-0.160320817909394
325,143.4659090909091,151.86301369863014,8.397104607721047
326,183.26315789473685,174.71,-8.553157894736842
327,175.86363636363637,162.28865979381445,-13.574976569821928
329,146.56976744186048,144.7469135802469,-1.8228538616135666
330,127.40350877192982,139.12432432432433,11.720815552394512
331,185.17592592592592,198.55428571428573,13.378359788359802
332,142.85542168674698,146.60992907801418,3.7545073912671967
333,206.58389261744966,199.65945945945947,-6.924433157990194
334,159.01785714285714,172.0955414012739,13.077684258416753
335,128.25252525252526,129.66666666666666,1.4141414141413975
336,122.64583333333333,114.04878048780488,-8.597052845528452
337,157.28571428571428,132.3146853146853,-24.97102897102897
338,165.2941176470588,160.8450704225352,-4.449047224523611
339,178.63779527559055,198.22602739726028,19.588232121669733
340,221.55238095238096,182.8320610687023,-38.720319883678656
341,166.8793103448276,165.5163043478261,-1.363005997001494
342,144.09183673469389,135.53932584269663,-8.552510891997258
343,171.54666666666665,182.5771812080537,11.03051454138705
344,165.8548387096774,212.31460674157304,46.459768031895635
345,207.53125,178.85082872928177,-28.680421270718227
346,134.7289719626168,139.82608695652175,5.097114993904938
347,138.42857142857142,128.73134328358208,-9.697228144989339
348,157.77319587628867,149.28877005347593,-8.484425822812739
349,181.26506024096386,180.3653846153846,-0.8996756255792491
350,151.40268456375838,143.1572327044025,-8.245451859355882
351,200.46478873239437,172.71428571428572,-27.750503018108645
352,135.62809917355372,122.02358490566037,-13.60451426789335
353,117.79452054794521,135.82716049382717,18.032639945881954
354,157.30337078651687,162.28,4.976629213483136
355,194.96491228070175,196.20606060606062,1.2411483253588642
356,132.36170212765958,118.13496932515338,-14.226732802506206
357,142.86153846153846,158.34567901234567,15.484140550807211
358,159.7128712871287,152.2469135802469,-7.465957706881795
359,198.28787878787878,212.28571428571428,13.997835497835496
360,132.3,135.18354430379748,2.883544303797464
361,110.51612903225806,106.4453781512605,-4.070750880997565
362,208.25581395348837,210.15079365079364,1.8949796973052742
364,180.91780821917808,143.10434782608695,-37.813460393091134
365,117.09166666666667,110.66891891891892,-6.422747747747749
366,147.63013698630138,155.83809523809524,8.207958251793855
367,147.18571428571428,134.42857142857142,-12.757142857142867
368,163.5054945054945,128.3680981595092,-35.13739634598531
369,134.74157303370785,151.54901960784315,16.807446574135298
370,163.15384615384616,138.45185185185184,-24.70199430199432
371,138.61261261261262,132.45502645502646,-6.157586157586167
372,167.41975308641975,181.78571428571428,14.365961199294532
373,160.58,165.55844155844156,4.978441558441546
374,123.18518518518519,116.54166666666667,-6.643518518518519
375,179.7311827956989,151.46195652173913,-28.269226273959788
376,144.7578947368421,133.4313725490196,-11.32652218782249
377,167.77777777777777,162.01785714285714,-5.759920634920633
378,180.33333333333334,210.58227848101265,30.248945147679308
379,123.2463768115942,111.38815789473684,-11.858218916857368
380,169.54716981132074,170.77124183006535,1.2240720187446072
381,122.66666666666667,118.51627906976744,-4.150387596899236
382,146.0,124.15436241610739,-21.84563758389261
383,218.68493150684932,207.4351145038168,-11.249817003032518
384,147.57303370786516,150.56375838926175,2.9907246813965855
385,138.1157894736842,128.95333333333335,-9.162456140350855
386,135.0,145.57746478873239,10.577464788732385
387,140.26415094339623,132.1060606060606,-8.158090337335636
388,141.35555555555555,152.76439790575915,11.4088423502036
389,123.59649122807018,145.75193798449612,22.155446756425945
390,160.04761904761904,145.6492537313433,-14.398365316275743
391,151.5529411764706,128.95744680851064,-22.595494367959958
392,137.80172413793105,123.20666666666666,-14.595057471264383
393,145.57831325301206,144.8905109489051,-0.6878023041069525
394,113.01785714285714,100.33858267716535,-12.67927446569179
395,191.79518072289156,187.33727810650888,-4.4579026163826825
396,165.912,147.8404255319149,-18.071574468085117
397,136.35802469135803,132.72413793103448,-3.6338867603235485
398,120.53947368421052,112.44366197183099,-8.095811712379529
399,179.5076923076923,138.81679389312978,-40.690898414562525
400,146.81632653061226,134.26900584795322,-12.547320682659034
401,176.57954545454547,171.46226415094338,-5.117281303602084
402,149.9784946236559,136.90277777777777,-13.075716845878134
403,172.1259259259259,177.61764705882354,5.491721132897624
404,171.58064516129033,165.25352112676057,-6.32712403452976
406,161.2828282828283,172.39506172839506,11.112233445566773
407,165.5188679245283,177.58895705521473,12.070089130686426
408,150.08247422680412,135.46601941747574,-14.616454809328388
409,147.84415584415584,154.16774193548386,6.323586091328025
410,153.09821428571428,152.36686390532543,-0.7313503803888466
411,201.35555555555555,205.18072289156626,3.8251673360107077
412,155.48076923076923,142.0810810810811,-13.399688149688131
413,210.8673469387755,176.50537634408602,-34.361970594689495
414,158.13513513513513,158.16666666666666,0.031531531531527435
416,175.72340425531914,171.46938775510205,-4.254016500217091
417,194.34579439252337,197.37857142857143,3.03277703604806
418,130.05154639175257,131.11940298507463,1.0678565933220625
419,178.61940298507463,181.3842105263158,2.7648075412411686
420,141.83653846153845,131.45081967213116,-10.385718789407292
421,134.8265306122449,134.50746268656715,-0.3190679256777571
422,164.4950495049505,160.70491803278688,-3.7901314721636084
423,181.81512605042016,199.52261306532662,17.707487014906462
424,211.92929292929293,224.00555555555556,12.076262626262633
425,147.21379310344827,127.22279792746114,-19.990995175987123
426,177.82882882882882,184.15432098765433,6.3254921588255115
427,181.61290322580646,134.6875,-46.92540322580646
428,196.7263157894737,208.7,11.9736842105263
429,173.23711340206185,141.85380116959064,-31.383312232471212
430,154.1184210526316,183.23899371069183,29.12057265806024
431,127.0506329113924,131.64634146341464,4.595708552022245
433,210.7906976744186,209.3451776649746,-1.4455200094439817
434,162.36470588235295,196.53896103896105,34.1742551566081
435,175.11214953271028,181.8,6.687850467289735
436,178.29896907216494,158.27215189873417,-20.02681717343077
437,148.17460317460316,168.65413533834587,20.479532163742704
438,175.5612244897959,149.5,-26.061224489795904
439,167.3404255319149,169.59055118110237,2.2501256491874813
440,144.93984962406014,141.90547263681592,-3.0343769872442294
441,149.95505617977528,136.0873015873016,-13.867754592473688
442,153.07692307692307,160.38036809815952,7.303445021236456
443,148.66176470588235,145.69948186528498,-2.962282840597368
444,141.63636363636363,136.37121212121212,-5.265151515151501
445,144.88990825688074,143.2865168539326,-1.603391402948148
446,169.57777777777778,161.89256198347107,-7.685215794306714
447,178.22413793103448,164.4344827586207,-13.789655172413774
448,164.51282051282053,158.57560975609755,-5.937210756722976
449,183.31884057971016,172.39354838709679,-10.92529219261337
450,173.8181818181818,155.81512605042016,-18.00305576776165
451,173.29032258064515,175.48823529411766,2.1979127134725047
452,164.76146788990826,138.47738693467338,-26.284080955234884
453,152.41573033707866,166.3734939759036,13.957763638824957
454,190.8709677419355,196.50746268656715,5.636494944631664
455,161.79207920792078,152.1918604651163,-9.600218742804486
456,164.075,154.3726708074534,-9.702329192546586
457,167.26785714285714,156.75213675213675,-10.51572039072039
458,133.0340909090909,147.67857142857142,14.64448051948051
459,148.54651162790697,154.3678756476684,5.8213640197614325
460,184.60629921259843,182.09859154929578,-2.5077076633026536
461,182.01612903225808,163.18,-18.83612903225807
462,169.0340909090909,176.41176470588235,7.377673796791441
463,138.6153846153846,159.8551724137931,21.239787798408486
464,173.3153153153153,176.84242424242424,3.527108927108941
465,157.53658536585365,160.03846153846155,2.5018761726078935
466,154.4512195121951,176.7674418604651,22.316222348270003
467,131.97674418604652,149.46907216494844,17.492327978901926
468,167.23809523809524,140.51973684210526,-26.71835839598998
469,140.40384615384616,151.40740740740742,11.003561253561259
470,162.78991596638656,162.9090909090909,0.11917494270434759
471,198.02173913043478,141.54166666666666,-56.480072463768124
473,179.59036144578315,181.14285714285714,1.5524956970739936
474,198.8548387096774,207.7764705882353,8.92163187855789
475,128.52380952380952,131.13259668508286,2.608787161273341
476,165.125,174.01176470588234,8.886764705882342
477,188.56060606060606,212.65833333333333,24.09772727272727
478,162.93820224719101,164.457399103139,1.519196855947996
480,125.66666666666667,135.91666666666666,10.249999999999986
481,184.67424242424244,176.06912442396313,-8.605118000279305
482,142.94594594594594,136.13475177304966,-6.811194172896279
483,156.9618320610687,162.49704142011834,5.535209359049645
484,157.56923076923076,145.32038834951456,-12.248842419716198
485,179.20192307692307,160.00680272108843,-19.195120355834632
486,128.0373831775701,132.4179104477612,4.380527270191095
489,143.96385542168676,134.24,-9.72385542168675
490,160.58333333333334,159.67241379310346,-0.9109195402298838
491,156.61818181818182,146.92655367231637,-9.691628145865451
492,177.42016806722688,163.14012738853503,-14.280040678691847
493,173.0810810810811,163.43971631205673,-9.641364769024364
494,179.63917525773195,162.75384615384615,-16.885329103885795
495,167.34586466165413,171.25,3.904135338345867
496,147.74117647058824,147.20618556701032,-0.5349909035779206
497,214.36263736263737,170.28571428571428,-44.076923076923094
498,189.63809523809525,178.69127516778522,-10.946820070310025
499,186.1304347826087,194.82236842105263,8.691933638443942
500,161.72549019607843,184.73837209302326,23.012881896944833
501,161.43298969072166,157.57251908396947,-3.8604706067521875
502,163.25882352941176,150.74117647058824,-12.517647058823513
503,158.57983193277312,147.53435114503816,-11.04548078773496
504,152.888,149.6315789473684,-3.2564210526315946
505,170.0125,154.54054054054055,-15.471959459459441
506,170.96842105263158,162.14285714285714,-8.825563909774445
507,136.8421052631579,151.73714285714286,14.895037593984966
508,116.63541666666667,115.41436464088397,-1.2210520257826971
509,149.42307692307693,147.23958333333334,-2.183493589743591
510,197.37142857142857,170.32679738562092,-27.044631185807646
511,149.63975155279502,152.06584362139918,2.426092068604163
512,142.12790697674419,137.14285714285714,-4.985049833887047
513,175.76923076923077,159.83221476510067,-15.9370160041301
514,173.06024096385542,139.27607361963192,-33.784167344223505
515,148.09230769230768,123.55147058823529,-24.540837104072395
516,195.87610619469027,171.10404624277456,-24.772059951915708
517,175.64197530864197,161.78472222222223,-13.857253086419746
518,150.79439252336448,139.77018633540374,-11.024206187960743
519,159.01176470588234,140.66492146596858,-18.346843239913767
520,155.38333333333333,129.12173913043478,-26.26159420289855
521,165.96666666666667,171.5810810810811,5.614414414414426
522,145.23134328358208,167.7443181818182,22.51297489823611
523,196.45045045045046,199.85221674876848,3.401766298318023
524,157.54444444444445,163.7337278106509,6.189283366206439
525,172.28735632183907,155.61212121212122,-16.675235109717846
526,119.30952380952381,131.26857142857142,11.95904761904761
527,134.12820512820514,139.62686567164178,5.4986605434366425
528,139.48387096774192,147.4300518134715,7.946180845729572
529,198.04347826086956,173.33663366336634,-24.70684459750322
530,167.64615384615385,126.93430656934306,-40.711847276810786
531,170.24590163934425,152.37566137566137,-17.870240263682888
532,124.4186046511628,125.86330935251799,1.4447047013551924
533,135.15178571428572,128.22289156626505,-6.9288941480206745
534,198.51898734177215,194.7,-3.818987341772157
535,197.13698630136986,167.02727272727273,-30.10971357409713
536,121.52808988764045,118.07981220657277,-3.4482776810676796
537,142.86458333333334,150.21323529411765,7.348651960784309
538,143.7093023255814,116.8546511627907,-26.854651162790702
539,187.1304347826087,172.62406015037595,-14.506374632232735
540,158.60655737704917,160.54054054054055,1.9339831634913764
541,130.11494252873564,122.02631578947368,-8.088626739261954
542,143.2325581395349,137.06369426751593,-6.16886387201896
543,155.23655913978496,140.288,-14.948559139784948
544,156.59036144578315,132.37988826815644,-24.21047317762671
545,129.72826086956522,135.67763157894737,5.949370709382151
546,144.07758620689654,144.385593220339,0.30800701344244885
547,204.11627906976744,167.1875,-36.928779069767444
548,152.375,159.57,7.194999999999993
549,157.1818181818182,149.87309644670052,-7.308721735117672
550,144.5731707317073,140.5,-4.073170731707307
551,142.4,144.1985294117647,1.7985294117646902
552,158.60294117647058,140.656,-17.946941176470574
553,147.13725490196077,125.43589743589743,-21.701357466063342
554,127.0,116.10891089108911,-10.89108910891089
555,137.7311827956989,131.2342857142857,-6.496897081413209
556,143.5142857142857,120.76923076923077,-22.74505494505493
557,141.37755102040816,136.48901098901098,-4.888540031397184
558,158.67073170731706,125.45652173913044,-33.21420996818662
559,152.4070796460177,133.5483870967742,-18.8586925492435
560,180.95238095238096,185.51063829787233,4.55825734549137
561,120.96581196581197,124.35353535353535,3.3877233877233834
562,170.19,128.03141361256544,-42.15858638743455
563,167.22556390977442,155.4972375690608,-11.728326340713636
564,185.88297872340425,181.65384615384616,-4.2291325695580895
565,129.4561403508772,116.55156950672645,-12.904570844150754
566,198.34920634920636,178.0,-20.349206349206355
567,142.80898876404495,144.15702479338842,1.3480360293434615
568,145.45045045045046,161.33116883116884,15.880718380718378
569,141.39316239316238,154.15428571428572,12.761123321123335
570,134.375,126.50857142857143,-7.866428571428571
571,142.02409638554218,140.97115384615384,-1.05294253938834
572,134.66666666666666,146.33522727272728,11.668560606060623
573,136.93150684931507,123.01666666666667,-13.914840182648405
574,146.12962962962962,130.11940298507463,-16.01022664455499
575,150.984,138.42285714285714,-12.561142857142869
576,174.66346153846155,174.80597014925374,0.14250861079219135
577,188.4022988505747,201.94300518134716,13.540706330772451
578,163.6138613861386,170.79611650485438,7.182255118715773
579,149.93846153846152,162.80733944954127,12.86887791107975
580,123.72897196261682,126.85057471264368,3.1216027500268524
581,184.57303370786516,193.40540540540542,8.832371697540253
582,172.65714285714284,176.09459459459458,3.437451737451738
583,208.77777777777777,172.3739837398374,-36.40379403794037
584,176.75,170.9516129032258,-5.798387096774206
585,143.3661971830986,140.86238532110093,-2.5038118619976615
586,141.35051546391753,120.98285714285714,-20.36765832106039
587,154.26190476190476,134.40816326530611,-19.853741496598644
588,155.28395061728395,148.86821705426357,-6.415733563020382
589,171.89473684210526,165.14388489208633,-6.750851950018927
590,140.62765957446808,136.56953642384107,-4.0581231506270115
591,119.04,129.98936170212767,10.94936170212766
592,225.14754098360655,169.99166666666667,-55.15587431693987
593,143.5,121.76635514018692,-21.733644859813083
594,172.15942028985506,132.11320754716982,-40.04621274268524
595,118.58904109589041,120.12056737588652,1.5315262799961147
596,189.7560975609756,154.27027027027026,-35.485827290705345
597,188.5045045045045,196.37980769230768,7.875303187803183
598,187.91780821917808,160.19480519480518,-27.7230030243729
599,171.28971962616822,174.70430107526883,3.4145814491006092
600,179.95726495726495,160.36129032258066,-19.595974634684296
